,bankruptcy,bad,app_id,tot_derog,tot_tr,age_oldest_tr,tot_open_tr,tot_rev_tr,tot_rev_debt,tot_rev_line,rev_util,bureau_score,purch_price,msrp,down_pyt,purpose,loan_term,loan_amt,ltv,tot_income,used_ind,weight
3146,0.0,0.0,6265.0,0.0,1.0,17.0,2.0,1.0,1641.0,2760.0,59.0,656.0,12764.0,12389.0,0.0,b'LEASE',60.0,13491.2,109.0,1983.3300000000002,0.0,4.75
3147,0.0,0.0,6267.0,5.0,10.0,131.0,9.0,3.0,2009.0,3137.0,64.0,718.0,10824.75,10500.0,0.0,b'LOAN',60.0,10746.75,103.0,3333.33,1.0,4.75
3148,0.0,0.0,6268.0,3.0,15.0,116.0,,1.0,1955.0,2800.0,70.0,714.0,7316.5,5500.0,3200.0,b'LOAN',48.0,4535.06,82.0,1300.0,1.0,4.75
3149,0.0,0.0,6269.0,0.0,15.0,416.0,6.0,5.0,1103.0,38818.0,3.0,796.0,16145.390000000001,15617.0,1250.0,b'LEASE',48.0,14895.39,95.0,2833.33,0.0,4.75
3150,0.0,1.0,6272.0,9.0,23.0,149.0,7.0,4.0,4131.0,12113.0,34.0,649.0,16031.0,11450.0,4731.0,b'LOAN',60.0,13802.23,121.0,3800.0,1.0,1.0
3151,0.0,0.0,6277.0,0.0,52.0,142.0,17.0,13.0,23638.0,69660.0,34.0,685.0,10078.0,10000.0,2000.0,b'LOAN',54.0,9772.4,98.0,4500.0,1.0,4.75
3152,0.0,0.0,6279.0,6.0,20.0,198.0,6.0,5.0,3615.0,8224.0,44.0,609.0,20500.0,20265.0,2000.0,b'LEASE',36.0,18948.27,94.0,5866.67,0.0,4.75
3153,1.0,0.0,6280.0,6.0,14.0,138.0,,2.0,155.0,2096.0,7.0,676.0,7450.0,6525.0,1200.0,b'LOAN',42.0,8513.24,130.0,1200.0,1.0,4.75
3154,0.0,0.0,6282.0,0.0,26.0,202.0,3.0,1.0,1776.0,68500.0,3.0,739.0,9715.0,10000.0,500.0,b'LOAN',54.0,10429.99,104.0,3400.0,1.0,4.75
3155,0.0,0.0,6285.0,0.0,16.0,157.0,5.0,4.0,4998.0,18495.0,27.0,760.0,22942.5,22942.5,6000.0,b'LOAN',72.0,18018.5,79.0,3750.0,0.0,4.75
3156,0.0,0.0,6286.0,0.0,9.0,390.0,,1.0,1241.0,700.0,100.0,785.0,28416.0,28000.0,15416.0,b'LOAN',60.0,13000.4,46.0,2333.33,1.0,4.75
3157,0.0,1.0,6289.0,2.0,13.0,95.0,4.0,2.0,972.0,4649.0,21.0,694.0,10553.28,11250.0,0.0,b'LOAN',54.0,10688.28,95.0,3666.67,1.0,1.0
3158,0.0,1.0,6290.0,,,,,,,,0.0,670.0,25367.31,22305.0,0.0,b'LEASE',60.0,25367.31,114.0,5050.0,0.0,1.0
3159,0.0,0.0,6293.0,7.0,11.0,136.0,,,9998.0,0.0,0.0,733.0,18995.0,18995.0,0.0,b'LEASE',48.0,19768.44,104.0,5300.0,1.0,4.75
3160,0.0,0.0,6294.0,0.0,16.0,117.0,7.0,6.0,18733.0,26745.0,70.0,660.0,22500.0,15750.0,0.0,b'LEASE',48.0,14193.0,90.0,2666.67,1.0,4.75
3161,0.0,0.0,6295.0,0.0,13.0,39.0,8.0,3.0,1254.0,11500.0,11.0,702.0,17000.0,16897.0,9150.0,b'LOAN',60.0,9068.95,54.0,4000.0,0.0,4.75
3162,0.0,0.0,6298.0,0.0,7.0,52.0,3.0,1.0,1788.0,10500.0,17.0,734.0,15950.0,17000.0,3000.0,b'LOAN',60.0,13043.19,77.0,2083.33,1.0,4.75
3163,0.0,0.0,6299.0,0.0,5.0,250.0,,1.0,580.0,10139.0,6.0,789.0,28624.45,20000.0,10500.0,b'LOAN',60.0,18152.37,91.0,4600.0,0.0,4.75
3164,0.0,0.0,6301.0,2.0,11.0,60.0,4.0,1.0,938.0,1000.0,94.0,646.0,20855.0,23575.0,0.0,b'LOAN',60.0,21880.65,93.0,2200.0,1.0,4.75
3165,0.0,0.0,6302.0,0.0,11.0,77.0,6.0,3.0,4313.0,6674.0,65.0,686.0,16000.0,15965.0,2000.0,b'LOAN',60.0,14289.300000000001,90.0,1200.0,0.0,4.75
3166,0.0,1.0,6305.0,4.0,26.0,175.0,4.0,2.0,10899.0,40000.0,27.0,622.0,13900.0,14850.0,3000.0,b'LOAN',48.0,9974.72,73.0,2916.67,1.0,1.0
3167,0.0,0.0,6308.0,1.0,46.0,166.0,7.0,5.0,5506.0,42128.0,13.0,717.0,38457.9,40083.0,0.0,b'LEASE',39.0,39202.9,98.0,4000.0,0.0,4.75
3168,0.0,0.0,6309.0,0.0,25.0,153.0,5.0,3.0,5998.0,37600.0,16.0,761.0,17611.41,18045.0,3045.0,b'LOAN',60.0,14711.41,82.0,3430.0,0.0,4.75
3169,0.0,0.0,6310.0,1.0,18.0,312.0,8.0,5.0,1584.0,38830.0,4.0,727.0,8600.0,7000.0,1000.0,b'LOAN',60.0,8149.4400000000005,116.0,4060.0,1.0,4.75
3170,1.0,0.0,6311.0,3.0,19.0,110.0,7.0,4.0,2514.0,4972.0,51.0,683.0,12940.48,119750.48,600.0,b'LOAN',66.0,12917.48,11.0,3881.98,1.0,4.75
3171,1.0,0.0,6313.0,2.0,8.0,117.0,3.0,2.0,391.0,863.0,45.0,657.0,14361.0,12500.0,2000.0,b'LOAN',60.0,12496.050000000001,100.0,2800.0,1.0,4.75
3172,0.0,0.0,6314.0,0.0,33.0,184.0,6.0,3.0,18876.0,76600.0,25.0,676.0,23366.0,24000.0,0.0,b'LOAN',60.0,27082.0,113.0,5916.67,1.0,4.75
3173,0.0,0.0,6317.0,0.0,5.0,51.0,,1.0,318.0,5100.0,6.0,730.0,12851.0,9960.0,5445.0,b'LOAN',36.0,7698.92,77.0,2305.0,1.0,4.75
3174,0.0,0.0,6318.0,1.0,25.0,185.0,5.0,3.0,7830.0,29064.0,27.0,766.0,25050.0,20675.0,900.0,b'LOAN',60.0,24076.93,117.0,3141.66,1.0,4.75
3175,0.0,0.0,6319.0,0.0,45.0,269.0,11.0,5.0,10672.0,37310.0,29.0,702.0,7333.1,0.0,333.1,b'LOAN',60.0,8529.65,116.0,14000.0,0.0,4.75
3176,0.0,0.0,6320.0,7.0,7.0,105.0,,,9998.0,9998.0,100.0,628.0,20752.0,19075.0,2000.0,b'LOAN',60.0,20050.350000000002,105.0,4100.0,1.0,4.75
3177,0.0,0.0,6321.0,2.0,2.0,87.0,,,,,0.0,,11953.0,12000.0,0.0,b'LEASE',60.0,11660.0,100.0,2350.0,1.0,4.75
3178,0.0,0.0,6323.0,6.0,42.0,177.0,7.0,3.0,608.0,40680.0,1.0,680.0,0.0,15700.0,0.0,b'LEASE',48.0,21006.55,134.0,8416.67,1.0,4.75
3179,1.0,0.0,6324.0,13.0,28.0,321.0,4.0,3.0,1414.0,6413.0,22.0,,26080.56,28322.0,4326.25,b'LEASE',60.0,26080.56,104.0,0.0,0.0,4.75
3180,0.0,1.0,6325.0,16.0,28.0,119.0,4.0,3.0,1553.0,1680.0,92.0,641.0,13789.0,17550.0,1500.0,b'LOAN',60.0,17202.45,98.0,2052.5,1.0,1.0
3181,0.0,0.0,6329.0,6.0,16.0,59.0,6.0,4.0,2094.0,6468.0,32.0,549.0,20800.0,16500.0,3300.0,b'LOAN',66.0,18371.19,111.0,2000.0,0.0,4.75
3182,1.0,0.0,6331.0,2.0,11.0,162.0,6.0,5.0,4615.0,2757.0,100.0,691.0,12110.0,13150.0,100.0,b'LOAN',66.0,12939.6,98.0,2166.67,1.0,4.75
3183,0.0,0.0,6332.0,0.0,26.0,283.0,7.0,3.0,28839.0,8500.0,100.0,816.0,15905.52,17790.0,0.0,b'LEASE',60.0,16414.52,92.0,7916.67,0.0,4.75
3184,0.0,0.0,6333.0,0.0,31.0,154.0,8.0,5.0,7886.0,14900.0,53.0,634.0,11700.0,15000.0,0.0,b'LOAN',60.0,13512.11,90.0,5560.0,1.0,4.75
3185,0.0,0.0,6337.0,6.0,13.0,86.0,6.0,4.0,5921.0,8548.0,69.0,638.0,26738.440000000002,24025.0,2738.44,b'LEASE',60.0,26470.0,110.0,5700.0,0.0,4.75
3186,0.0,0.0,6339.0,0.0,23.0,243.0,7.0,5.0,411.0,48364.0,1.0,725.0,29618.0,26500.0,4000.0,b'LOAN',72.0,25703.37,97.0,4166.0,0.0,4.75
3187,0.0,0.0,6340.0,5.0,9.0,76.0,2.0,1.0,158.0,653.0,24.0,618.0,18450.0,18450.0,0.0,b'LEASE',48.0,20415.0,111.0,2599.9900000000002,1.0,4.75
3188,0.0,0.0,6342.0,0.0,26.0,192.0,11.0,8.0,25321.0,41059.0,62.0,708.0,17439.0,15800.0,737.0,b'LOAN',66.0,20081.95,127.0,2000.0,1.0,4.75
3189,0.0,0.0,6343.0,0.0,22.0,340.0,6.0,5.0,13509.0,45848.0,29.0,744.0,8750.0,8500.0,0.0,b'LOAN',60.0,10754.25,127.0,3000.0,1.0,4.75
3190,0.0,0.0,6344.0,0.0,1.0,25.0,1.0,0.0,0.0,200.0,0.0,737.0,10600.0,12969.0,0.0,b'LEASE',60.0,11145.0,86.0,4540.0,0.0,4.75
3191,0.0,0.0,6346.0,1.0,19.0,159.0,6.0,4.0,11311.0,19935.0,57.0,672.0,13497.0,13275.0,390.0,b'LOAN',60.0,13240.56,100.0,7491.67,1.0,4.75
3192,0.0,0.0,6347.0,0.0,14.0,356.0,4.0,3.0,1490.0,16500.0,9.0,793.0,19435.98,23100.0,3291.31,b'LEASE',24.0,16144.67,70.0,4166.67,0.0,4.75
3193,0.0,0.0,6351.0,0.0,3.0,10.0,2.0,1.0,4384.0,8500.0,52.0,705.0,16900.0,17750.0,5200.0,b'LOAN',60.0,12556.06,71.0,3000.0,1.0,4.75
3194,0.0,0.0,6355.0,0.0,12.0,330.0,,0.0,0.0,8089.0,0.0,779.0,13877.87,10825.0,1000.0,b'LOAN',60.0,13389.27,124.0,1500.0,1.0,4.75
3195,0.0,0.0,6359.0,0.0,6.0,29.0,1.0,0.0,0.0,0.0,0.0,662.0,13653.0,13000.0,1000.0,b'LOAN',60.0,15486.48,119.0,1800.0,1.0,4.75
3196,0.0,0.0,6360.0,1.0,10.0,219.0,,0.0,0.0,3500.0,0.0,789.0,17303.0,16180.0,4950.0,b'LOAN',66.0,13733.75,85.0,3600.0,0.0,4.75
3197,0.0,0.0,6361.0,0.0,14.0,55.0,3.0,2.0,6246.0,47956.0,13.0,708.0,14500.0,12350.0,2500.0,b'LOAN',60.0,12726.23,103.0,9166.67,1.0,4.75
3198,0.0,1.0,6363.0,8.0,26.0,108.0,6.0,1.0,488.0,480.0,100.0,677.0,25020.0,23525.0,1000.0,b'LOAN',72.0,26664.99,113.0,3591.0,1.0,1.0
3199,1.0,0.0,6365.0,9.0,13.0,132.0,6.0,1.0,410.0,0.0,0.0,,15875.0,15025.0,2000.0,b'LOAN',54.0,16104.76,107.0,2559.33,1.0,4.75
3200,0.0,0.0,6368.0,3.0,6.0,383.0,,0.0,0.0,1587.0,0.0,714.0,23500.0,22125.0,5000.0,b'LOAN',66.0,19635.0,89.0,2083.33,1.0,4.75
3201,0.0,0.0,6369.0,5.0,15.0,71.0,4.0,3.0,3294.0,5602.0,59.0,595.0,32888.41,34985.0,0.0,b'LEASE',60.0,32022.83,94.0,3000.0,1.0,4.75
3202,0.0,0.0,6371.0,1.0,29.0,144.0,14.0,2.0,860.0,50500.0,2.0,678.0,16876.0,20429.0,0.0,b'LEASE',24.0,17000.34,83.0,12083.33,1.0,4.75
3203,0.0,1.0,6372.0,2.0,14.0,290.0,14.0,13.0,20661.0,29861.0,69.0,651.0,7388.0,7000.0,500.0,b'LOAN',36.0,7123.38,102.0,2333.33,1.0,1.0
3204,0.0,0.0,6375.0,0.0,43.0,385.0,10.0,8.0,40180.0,48357.0,83.0,688.0,13400.0,13000.0,900.0,b'LOAN',54.0,13647.0,105.0,5791.67,1.0,4.75
3205,0.0,0.0,6376.0,,,,,,,,0.0,746.0,28155.0,26760.0,227.07,b'LEASE',60.0,27927.93,104.0,3227.0,0.0,4.75
3206,0.0,0.0,6377.0,0.0,31.0,164.0,5.0,3.0,6319.0,76036.0,8.0,764.0,11000.0,11000.0,1000.0,b'LOAN',60.0,10994.54,100.0,12916.67,0.0,4.75
3207,0.0,0.0,6380.0,4.0,25.0,62.0,10.0,8.0,11709.0,14905.0,79.0,639.0,18100.0,19650.0,0.0,b'LOAN',60.0,16373.67,92.0,1650.0,1.0,4.75
3208,0.0,0.0,6381.0,0.0,5.0,126.0,,0.0,0.0,1200.0,0.0,784.0,7978.0,8150.0,1000.0,b'LOAN',60.0,7130.0,87.0,1899.0,1.0,4.75
3209,0.0,1.0,6383.0,8.0,11.0,115.0,,,,,0.0,539.0,9093.0,9000.0,1000.0,b'LOAN',48.0,8578.5,95.0,2890.0,1.0,1.0
3210,0.0,0.0,6384.0,0.0,12.0,109.0,7.0,4.0,6248.0,4081.0,100.0,726.0,27177.350000000002,20340.0,1581.6599999999999,b'LOAN',72.0,27075.64,133.0,2100.0,0.0,4.75
3211,0.0,0.0,6385.0,1.0,12.0,109.0,3.0,0.0,0.0,8500.0,0.0,722.0,31640.49,24370.0,751.49,b'LEASE',60.0,31433.91,129.0,4017.0,0.0,4.75
3212,0.0,0.0,6386.0,0.0,5.0,17.0,4.0,3.0,2226.0,10712.0,21.0,684.0,11750.0,11000.0,1000.0,b'LOAN',60.0,10754.7,98.0,4416.66,1.0,4.75
3213,0.0,0.0,6387.0,1.0,2.0,49.0,,,,,0.0,,6476.34,5900.0,3000.0,b'LOAN',48.0,3628.34,61.0,1066.67,1.0,4.75
3214,0.0,1.0,6388.0,13.0,19.0,136.0,,,9998.0,9998.0,100.0,601.0,15930.0,15900.0,950.0,b'LOAN',54.0,16893.71,106.0,3500.0,1.0,1.0
3215,0.0,1.0,6391.0,0.0,1.0,10.0,,,,,0.0,632.0,11687.0,10200.0,1550.0,b'LOAN',48.0,11371.65,111.0,1900.0,1.0,1.0
3216,0.0,0.0,6392.0,0.0,14.0,114.0,3.0,1.0,1296.0,3996.0,32.0,676.0,8858.5,8050.0,600.0,b'LOAN',60.0,8351.0,104.0,2095.0,1.0,4.75
3217,0.0,0.0,6394.0,2.0,25.0,212.0,6.0,4.0,4905.0,9250.0,53.0,645.0,26800.0,27135.0,9000.0,b'LOAN',60.0,19186.27,71.0,5333.33,1.0,4.75
3218,0.0,0.0,6395.0,0.0,19.0,159.0,1.0,0.0,0.0,11099.0,0.0,787.0,25013.27,22700.0,10000.0,b'LOAN',72.0,15532.87,68.0,2557.0,1.0,4.75
3219,0.0,0.0,6396.0,0.0,5.0,23.0,3.0,2.0,865.0,4100.0,21.0,694.0,14100.0,14600.0,0.0,b'LOAN',60.0,14101.4,97.0,32000.0,1.0,4.75
3220,0.0,1.0,6398.0,0.0,21.0,167.0,3.0,2.0,4799.0,12500.0,38.0,716.0,12690.0,12100.0,0.0,b'LOAN',60.0,15651.970000000001,129.0,1378.0,1.0,1.0
3221,0.0,1.0,6399.0,1.0,36.0,144.0,7.0,4.0,11343.0,14873.0,76.0,700.0,26072.61,26745.0,0.0,b'LOAN',72.0,27983.9,105.0,2833.33,0.0,1.0
3222,0.0,0.0,6400.0,0.0,20.0,90.0,4.0,1.0,84.0,12500.0,1.0,787.0,13000.0,13249.0,1000.0,b'LOAN',66.0,11993.4,91.0,2083.33,0.0,4.75
3223,0.0,1.0,6401.0,0.0,1.0,8.0,,1.0,246.0,400.0,62.0,,29070.97,21882.0,0.0,b'LEASE',60.0,29070.97,133.0,1166.67,0.0,1.0
3224,0.0,0.0,6403.0,0.0,1.0,4.0,,1.0,309.0,300.0,100.0,,15800.0,14875.0,1200.0,b'LOAN',60.0,19128.71,129.0,2000.0,1.0,4.75
3225,0.0,1.0,6408.0,4.0,12.0,46.0,4.0,1.0,292.0,300.0,97.0,621.0,18785.54,16857.0,1928.54,b'LEASE',60.0,18785.54,111.0,2048.0,0.0,1.0
3226,0.0,0.0,6409.0,0.0,2.0,18.0,2.0,1.0,453.0,445.0,100.0,660.0,25000.0,22100.0,3000.0,b'LEASE',60.0,23900.0,108.0,1700.0,1.0,4.75
3227,0.0,0.0,6412.0,0.0,7.0,377.0,,1.0,3111.0,15000.0,21.0,784.0,27600.0,30718.0,5900.0,b'LEASE',60.0,21614.62,71.0,3300.0,0.0,4.75
3228,0.0,1.0,6415.0,5.0,15.0,83.0,4.0,1.0,112.0,4190.0,3.0,712.0,12600.0,11250.0,0.0,b'LOAN',60.0,13625.18,121.0,3000.0,1.0,1.0
3229,0.0,1.0,6417.0,0.0,21.0,106.0,6.0,2.0,2345.0,5600.0,42.0,721.0,27538.0,20460.0,500.0,b'LEASE',60.0,27538.0,135.0,2572.0,0.0,1.0
3230,0.0,0.0,6418.0,0.0,7.0,43.0,4.0,1.0,228.0,2061.0,11.0,746.0,14079.0,13525.0,1000.0,b'LOAN',48.0,14354.65,106.0,2500.0,1.0,4.75
3231,0.0,0.0,6420.0,18.0,29.0,88.0,3.0,2.0,332.0,534.0,62.0,605.0,34400.0,36000.0,0.0,b'LEASE',60.0,34400.0,96.0,6000.0,1.0,4.75
3232,0.0,0.0,6421.0,0.0,10.0,358.0,3.0,2.0,3759.0,35550.0,11.0,794.0,17900.0,17000.0,2000.0,b'LOAN',60.0,17527.63,103.0,3950.0,1.0,4.75
3233,0.0,1.0,6422.0,0.0,1.0,22.0,2.0,1.0,985.0,1000.0,99.0,663.0,20625.0,20625.0,0.0,b'LEASE',48.0,23554.22,114.0,2166.67,1.0,1.0
3234,1.0,0.0,6423.0,3.0,6.0,118.0,,3.0,14761.0,16400.0,90.0,685.0,36750.0,39680.0,3000.0,b'LEASE',60.0,36193.0,91.0,8233.32,1.0,4.75
3235,0.0,0.0,6424.0,0.0,8.0,276.0,,1.0,682.0,10500.0,6.0,752.0,22000.0,21050.0,10000.0,b'LOAN',60.0,10347.25,57.0,5000.0,1.0,4.75
3236,0.0,0.0,6425.0,0.0,37.0,147.0,12.0,5.0,29437.0,32304.0,91.0,674.0,21995.0,19300.0,0.0,b'LOAN',66.0,21120.23,114.0,4385.0,1.0,4.75
3237,0.0,1.0,6426.0,1.0,7.0,66.0,4.0,2.0,1099.0,1100.0,100.0,658.0,14977.0,13254.0,1723.0,b'LEASE',60.0,15724.0,119.0,2666.67,0.0,1.0
3238,1.0,1.0,6427.0,3.0,8.0,144.0,1.0,0.0,0.0,64.0,0.0,628.0,11731.0,8500.0,3500.0,b'LOAN',42.0,9957.0,117.0,2500.0,1.0,1.0
3239,0.0,0.0,6428.0,0.0,3.0,67.0,3.0,1.0,101.0,101.0,100.0,634.0,8866.2,8775.0,0.0,b'LOAN',54.0,9011.2,103.0,1927.0,1.0,4.75
3240,0.0,0.0,6433.0,0.0,22.0,67.0,7.0,5.0,18612.0,67884.0,27.0,645.0,13624.0,13352.0,2745.0,b'LEASE',60.0,13624.0,118.0,3583.33,1.0,4.75
3241,0.0,0.0,6434.0,0.0,9.0,64.0,4.0,3.0,13348.0,15400.0,87.0,688.0,15403.0,16790.0,1674.0,b'LEASE',60.0,14582.99,87.0,4500.0,0.0,4.75
3242,0.0,0.0,6436.0,0.0,22.0,265.0,3.0,1.0,4797.0,32650.0,15.0,785.0,19300.0,18000.0,2000.0,b'LOAN',60.0,13938.25,96.0,5583.33,1.0,4.75
3243,0.0,0.0,6437.0,0.0,17.0,128.0,8.0,4.0,13223.0,21960.0,60.0,661.0,24379.56,22875.0,1500.0,b'LOAN',60.0,22611.69,100.0,3520.0,1.0,4.75
3244,0.0,0.0,6442.0,0.0,19.0,165.0,2.0,1.0,580.0,38400.0,2.0,803.0,12497.0,12000.0,1500.0,b'LOAN',66.0,11557.26,96.0,2141.67,1.0,4.75
3245,0.0,0.0,6443.0,0.0,29.0,312.0,7.0,5.0,16454.0,101173.0,16.0,768.0,0.0,18550.0,0.0,b'LEASE',36.0,16750.0,90.0,3000.0,1.0,4.75
3246,0.0,1.0,6448.0,2.0,5.0,147.0,,1.0,306.0,306.0,100.0,630.0,21422.0,19475.0,2022.0,b'LEASE',60.0,24310.350000000002,125.0,2250.0,0.0,1.0
3247,0.0,1.0,6449.0,6.0,33.0,267.0,9.0,6.0,21413.0,23006.0,93.0,,0.0,25931.0,0.0,b'LEASE',63.0,27733.18,107.0,6162.0,0.0,1.0
3248,0.0,0.0,6454.0,0.0,6.0,38.0,3.0,1.0,3575.0,5000.0,72.0,751.0,19870.63,19500.0,2375.26,b'LEASE',48.0,17495.37,90.0,0.0,1.0,4.75
3249,0.0,0.0,6457.0,0.0,15.0,129.0,,1.0,3136.0,3600.0,87.0,751.0,20681.0,23291.0,2317.02,b'LEASE',48.0,18363.98,79.0,2200.0,0.0,4.75
3250,1.0,1.0,6458.0,2.0,23.0,127.0,6.0,1.0,164.0,2942.0,6.0,720.0,43398.0,41839.0,0.0,b'LEASE',60.0,44617.57,107.0,5000.0,0.0,1.0
3251,0.0,0.0,6460.0,0.0,31.0,209.0,8.0,5.0,1760.0,29442.0,6.0,732.0,28147.0,22275.0,11000.0,b'LOAN',72.0,18742.0,84.0,6266.67,1.0,4.75
3252,0.0,1.0,6464.0,13.0,23.0,141.0,7.0,3.0,665.0,1812.0,37.0,554.0,18995.0,19200.0,1800.0,b'LOAN',60.0,18783.94,98.0,4566.0,1.0,1.0
3253,0.0,0.0,6465.0,0.0,6.0,23.0,4.0,3.0,449.0,2000.0,22.0,702.0,7407.400000000001,4000.0,3590.0,b'LOAN',48.0,4501.41,113.0,750.0,1.0,4.75
3254,0.0,0.0,6466.0,3.0,13.0,177.0,,5.0,34125.0,35760.0,95.0,634.0,26800.0,31237.0,0.0,b'LEASE',60.0,27070.0,87.0,7000.0,0.0,4.75
3255,0.0,0.0,6468.0,0.0,19.0,230.0,6.0,3.0,1592.0,22482.0,7.0,795.0,21300.0,21130.0,0.0,b'LEASE',48.0,22211.0,105.0,1800.0,1.0,4.75
3256,1.0,1.0,6469.0,4.0,13.0,106.0,5.0,3.0,2048.0,3249.0,63.0,593.0,23000.0,25500.0,3300.0,b'LEASE',60.0,25395.0,100.0,4400.0,1.0,1.0
3257,0.0,1.0,6471.0,0.0,22.0,196.0,4.0,3.0,6921.0,15900.0,44.0,696.0,31525.280000000002,31500.0,2000.0,b'LEASE',48.0,29251.49,94.0,3000.0,1.0,1.0
3258,0.0,0.0,6472.0,0.0,7.0,382.0,3.0,2.0,149.0,6172.0,2.0,808.0,23948.0,25986.0,9067.0,b'LOAN',60.0,14966.25,58.0,2916.67,0.0,4.75
3259,0.0,1.0,6473.0,1.0,12.0,148.0,4.0,2.0,12071.0,20402.0,59.0,705.0,35602.0,30983.0,4619.0,b'LEASE',60.0,35602.0,115.0,4625.0,0.0,1.0
3260,0.0,0.0,6474.0,0.0,30.0,248.0,7.0,4.0,1084.0,28741.0,4.0,799.0,41890.0,45070.0,0.0,b'LEASE',60.0,41890.0,93.0,4583.33,0.0,4.75
3261,0.0,1.0,6475.0,0.0,37.0,188.0,8.0,5.0,30552.0,62200.0,49.0,702.0,21650.0,24477.0,2100.0,b'LEASE',48.0,19690.0,80.0,5000.0,1.0,1.0
3262,0.0,0.0,6477.0,0.0,20.0,85.0,12.0,9.0,4409.0,14298.0,31.0,704.0,23073.81,23678.0,0.0,b'LEASE',60.0,23618.81,100.0,2500.0,0.0,4.75
3263,0.0,1.0,6478.0,2.0,15.0,70.0,8.0,6.0,1711.0,6438.0,27.0,682.0,29229.14,32470.0,96.73,b'LEASE',60.0,29132.41,90.0,4000.0,0.0,1.0
3264,0.0,0.0,6480.0,0.0,21.0,142.0,6.0,4.0,1560.0,19087.0,8.0,762.0,25919.0,28740.0,2500.0,b'LOAN',60.0,23419.07,81.0,7000.0,1.0,4.75
3265,1.0,1.0,6481.0,2.0,15.0,126.0,6.0,3.0,2787.0,3058.0,91.0,679.0,29112.0,26520.0,312.0,b'LEASE',63.0,30917.32,117.0,5416.67,0.0,1.0
3266,1.0,0.0,6482.0,14.0,22.0,129.0,,1.0,467.0,2000.0,23.0,657.0,21260.0,22000.0,10200.0,b'LOAN',60.0,10773.93,49.0,3075.0,0.0,4.75
3267,0.0,0.0,6483.0,5.0,17.0,204.0,7.0,3.0,2798.0,2800.0,100.0,662.0,20867.0,21325.0,1475.0,b'LEASE',24.0,19392.0,91.0,0.0,0.0,4.75
3268,0.0,0.0,6484.0,5.0,19.0,134.0,5.0,2.0,3901.0,4000.0,98.0,617.0,22450.0,19668.0,2500.0,b'LOAN',66.0,18963.41,96.0,2300.0,1.0,4.75
3269,0.0,0.0,6485.0,0.0,14.0,138.0,3.0,2.0,2190.0,18500.0,12.0,766.0,16211.0,15344.0,4744.0,b'LOAN',60.0,12655.0,82.0,3000.0,0.0,4.75
3270,1.0,1.0,6486.0,2.0,10.0,123.0,6.0,4.0,8879.0,7300.0,100.0,649.0,23562.0,27000.0,0.0,b'LEASE',60.0,26727.03,99.0,4900.0,1.0,1.0
3271,0.0,0.0,6489.0,2.0,24.0,208.0,14.0,13.0,30557.0,39364.0,78.0,593.0,13451.0,11268.0,5150.0,b'LOAN',60.0,9327.47,83.0,2778.0,0.0,4.75
3272,0.0,0.0,6490.0,4.0,24.0,114.0,6.0,2.0,1740.0,1739.0,100.0,666.0,0.0,29120.0,0.0,b'LEASE',48.0,29370.0,101.0,5737.5,0.0,4.75
3273,0.0,0.0,6491.0,1.0,20.0,289.0,6.0,5.0,18493.0,19751.0,94.0,709.0,15717.0,15225.0,1000.0,b'LOAN',60.0,14852.84,98.0,2625.0,1.0,4.75
3274,0.0,0.0,6492.0,0.0,14.0,356.0,11.0,8.0,16719.0,24421.0,68.0,651.0,20475.0,21275.0,0.0,b'LEASE',48.0,21094.83,99.0,2000.0,1.0,4.75
3275,0.0,0.0,6494.0,0.0,7.0,90.0,6.0,1.0,2579.0,3092.0,83.0,676.0,24348.0,27121.0,10500.0,b'LOAN',66.0,15803.77,58.0,3750.0,0.0,4.75
3276,0.0,0.0,6496.0,0.0,10.0,264.0,2.0,1.0,558.0,2820.0,20.0,775.0,21746.0,20000.0,5500.0,b'LOAN',66.0,16381.0,82.0,2500.0,1.0,4.75
3277,0.0,1.0,6497.0,0.0,41.0,300.0,12.0,9.0,40324.0,100800.0,40.0,716.0,38290.0,29975.0,0.0,b'LEASE',60.0,38290.0,128.0,41666.67,1.0,1.0
3278,0.0,0.0,6498.0,0.0,2.0,6.0,1.0,0.0,0.0,400.0,0.0,670.0,14990.0,13900.0,3290.0,b'LOAN',60.0,12394.800000000001,89.0,1600.0,1.0,4.75
3279,0.0,0.0,6499.0,0.0,16.0,124.0,8.0,6.0,4307.0,16173.0,27.0,739.0,23298.56,26053.0,0.0,b'LEASE',39.0,23298.56,89.0,6900.0,0.0,4.75
3280,0.0,0.0,6500.0,0.0,35.0,153.0,11.0,7.0,41243.0,79879.0,52.0,678.0,32810.99,27850.0,3386.4700000000003,b'LEASE',60.0,29424.52,106.0,11250.0,0.0,4.75
3281,0.0,0.0,6501.0,,,,,,,,0.0,701.0,23551.0,19625.0,1750.0,b'LOAN',72.0,21936.78,112.0,2200.0,0.0,4.75
3282,0.0,1.0,6502.0,2.0,13.0,213.0,3.0,2.0,2602.0,5529.0,47.0,664.0,6700.0,6350.0,500.0,b'LOAN',42.0,8819.65,139.0,2416.67,1.0,1.0
3283,0.0,0.0,6503.0,3.0,11.0,478.0,4.0,3.0,7748.0,15070.0,51.0,645.0,22207.0,21000.0,0.0,b'LEASE',60.0,22207.0,106.0,4166.67,0.0,4.75
3284,0.0,0.0,6505.0,,,,,,,,0.0,,14280.0,15925.0,0.0,b'LOAN',60.0,14401.5,90.0,1750.0,1.0,4.75
